"SourceContinent","ExporterContinent","ConsumerContinent","year","Nutrient","Unit","Value","rec_intake_adults","rni_amount"
"Europe","Oceania","Asia",2012,"Vitaminb12","mcg",7864120.32211058,2.4,3276716.80087941
"Europe","Oceania","Asia",2013,"Protein","g",37603829.2458388,50,752076.584916775
"Europe","Oceania","Asia",2013,"Fattyacids","g",1205993.84481188,1.4,861424.174865627
"Europe","Oceania","Asia",2013,"Calcium","mg",13371806.0921727,1300,10286.0046862867
"Europe","Oceania","Asia",2013,"Zinc","mg",1115834.95774144,11,101439.541612858
"Europe","Oceania","Asia",2013,"Iron","mg",2636042.97597271,18,146446.831998484
"Europe","Oceania","Asia",2013,"Vitamina","mcg",21757005.6702796,900,24174.4507447551
"Europe","Oceania","Asia",2013,"Vitaminb12","mcg",11125440.8678192,2.4,4635600.36159132
"Europe","Oceania","Asia",2014,"Protein","g",39636895.7513013,50,792737.915026026
"Europe","Oceania","Asia",2014,"Fattyacids","g",2703950.25565711,1.4,1931393.03975508
"Europe","Oceania","Asia",2014,"Calcium","mg",28204961.0159819,1300,21696.1238584476
"Europe","Oceania","Asia",2014,"Zinc","mg",1278848.61508277,11,116258.965007525
"Europe","Oceania","Asia",2014,"Iron","mg",2400238.71564349,18,133346.595313527
"Europe","Oceania","Asia",2014,"Vitamina","mcg",47033090.7245631,900,52258.989693959
"Europe","Oceania","Asia",2014,"Vitaminb12","mcg",13376368.0934305,2.4,5573486.70559605
"Europe","Oceania","Asia",2015,"Protein","g",5116569.67742075,50,102331.393548415
"Europe","Oceania","Asia",2015,"Fattyacids","g",352010.225619081,1.4,251435.875442201
"Europe","Oceania","Asia",2015,"Calcium","mg",5492114.9281257,1300,4224.70379086592
"Europe","Oceania","Asia",2015,"Zinc","mg",189225.152623474,11,17202.286602134
"Europe","Oceania","Asia",2015,"Iron","mg",588862.749680406,18,32714.597204467
"Europe","Oceania","Asia",2015,"Vitamina","mcg",6043402.41280497,900,6714.8915697833
"Europe","Oceania","Asia",2015,"Vitaminb12","mcg",2303081.78431889,2.4,959617.410132869
"Europe","Oceania","Asia",2016,"Protein","g",24429772.4990667,50,488595.449981334
"Europe","Oceania","Asia",2016,"Fattyacids","g",3195717.8834243,1.4,2282655.63101736
"Europe","Oceania","Asia",2016,"Calcium","mg",18390418.4869549,1300,14146.4757591961
"Europe","Oceania","Asia",2016,"Zinc","mg",841079.111418312,11,76461.7374016648
"Europe","Oceania","Asia",2016,"Iron","mg",1345026.17020504,18,74723.6761225021
"Europe","Oceania","Asia",2016,"Vitamina","mcg",51322794.4534378,900,57025.3271704864
"Europe","Oceania","Asia",2016,"Vitaminb12","mcg",10611282.0844546,2.4,4421367.53518941
"Europe","Oceania","Asia",2017,"Protein","g",22272466.0415726,50,445449.320831451
"Europe","Oceania","Asia",2017,"Fattyacids","g",1670828.44115542,1.4,1193448.88653958
"Europe","Oceania","Asia",2017,"Calcium","mg",16548372.425223,1300,12729.5172501715
"Europe","Oceania","Asia",2017,"Zinc","mg",649758.292955597,11,59068.9357232361
"Europe","Oceania","Asia",2017,"Iron","mg",1311453.53812576,18,72858.5298958757
"Europe","Oceania","Asia",2017,"Vitamina","mcg",29255153.0612146,900,32505.7256235718
"Europe","Oceania","Asia",2017,"Vitaminb12","mcg",7560333.32659993,2.4,3150138.8860833
"Europe","Oceania","Asia",2018,"Protein","g",74769810.2817174,50,1495396.20563435
"Europe","Oceania","Asia",2018,"Fattyacids","g",8042484.18910568,1.4,5744631.56364691
"Europe","Oceania","Asia",2018,"Calcium","mg",203226219.305305,1300,156327.861004081
"Europe","Oceania","Asia",2018,"Zinc","mg",4090677.7452976,11,371879.795027055
"Europe","Oceania","Asia",2018,"Iron","mg",6026821.95692328,18,334823.442051293
"Europe","Oceania","Asia",2018,"Vitamina","mcg",262070745.127114,900,291189.716807904
"Europe","Oceania","Asia",2018,"Vitaminb12","mcg",43596619.3366603,2.4,18165258.0569418
"Europe","Oceania","Asia",2019,"Protein","g",101759473.118354,50,2035189.46236708
"Europe","Oceania","Asia",2019,"Fattyacids","g",10858331.82379,1.4,7755951.30270713
"Europe","Oceania","Asia",2019,"Calcium","mg",369378428.089183,1300,284137.252376294
"Europe","Oceania","Asia",2019,"Zinc","mg",6253837.37577406,11,568530.670524914
"Europe","Oceania","Asia",2019,"Iron","mg",9992152.89520665,18,555119.605289258
"Europe","Oceania","Asia",2019,"Vitamina","mcg",349280355.99205,900,388089.284435611
"Europe","Oceania","Asia",2019,"Vitaminb12","mcg",73950118.2918598,2.4,30812549.2882749
"Europe","Oceania","Asia",2020,"Protein","g",6111121.96133338,50,122222.439226668
"Europe","Oceania","Asia",2020,"Fattyacids","g",553379.299627426,1.4,395270.928305305
"Europe","Oceania","Asia",2020,"Calcium","mg",8996532.85767634,1300,6920.40989052026
"Europe","Oceania","Asia",2020,"Zinc","mg",278411.871342645,11,25310.1701220586
"Europe","Oceania","Asia",2020,"Iron","mg",504600.447380616,18,28033.358187812
"Europe","Oceania","Asia",2020,"Vitamina","mcg",11068251.7448633,900,12298.0574942925
"Europe","Oceania","Asia",2020,"Vitaminb12","mcg",3269009.73204819,2.4,1362087.38835341
"Europe","Oceania","Europe",2007,"Protein","g",8895182.32568722,50,177903.646513744
"Europe","Oceania","Europe",2007,"Fattyacids","g",578084.805486506,1.4,412917.718204647
"Europe","Oceania","Europe",2007,"Calcium","mg",7726401.27469581,1300,5943.38559591985
"Europe","Oceania","Europe",2007,"Zinc","mg",417078.348602265,11,37916.2135092968
"Europe","Oceania","Europe",2007,"Iron","mg",680493.340709299,18,37805.1855949611
"Europe","Oceania","Europe",2007,"Vitamina","mcg",8842967.54798129,900,9825.51949775699
"Europe","Oceania","Europe",2007,"Vitaminb12","mcg",3953566.57642903,2.4,1647319.40684543
"Europe","Oceania","Europe",2008,"Protein","g",12144841.4713402,50,242896.829426803
"Europe","Oceania","Europe",2008,"Fattyacids","g",905043.734043041,1.4,646459.810030744
"Europe","Oceania","Europe",2008,"Calcium","mg",11278843.0387645,1300,8676.0331067419
"Europe","Oceania","Europe",2008,"Zinc","mg",798842.673974202,11,72622.061270382
"Europe","Oceania","Europe",2008,"Iron","mg",530573.226598707,18,29476.2903665948
"Europe","Oceania","Europe",2008,"Vitamina","mcg",10527527.0422895,900,11697.2522692105
"Europe","Oceania","Europe",2008,"Vitaminb12","mcg",5471406.86701825,2.4,2279752.86125761
"Europe","Oceania","Europe",2009,"Protein","g",6768658.88772754,50,135373.177754551
"Europe","Oceania","Europe",2009,"Fattyacids","g",153816.858387822,1.4,109869.18456273
"Europe","Oceania","Europe",2009,"Calcium","mg",3937270.69565289,1300,3028.66976588684
"Europe","Oceania","Europe",2009,"Zinc","mg",212054.114038352,11,19277.6467307592
"Europe","Oceania","Europe",2009,"Iron","mg",373473.083189695,18,20748.5046216497
"Europe","Oceania","Europe",2009,"Vitamina","mcg",2832905.52385766,900,3147.67280428629
"Europe","Oceania","Europe",2009,"Vitaminb12","mcg",1795013.50936056,2.4,747922.2955669
"Europe","Oceania","Europe",2010,"Protein","g",4929434.50856106,50,98588.6901712211
"Europe","Oceania","Europe",2010,"Fattyacids","g",155259.025297226,1.4,110899.303783733
"Europe","Oceania","Europe",2010,"Calcium","mg",2111299.82649845,1300,1624.07678961419
"Europe","Oceania","Europe",2010,"Zinc","mg",190717.584502411,11,17337.9622274919
"Europe","Oceania","Europe",2010,"Iron","mg",417273.023453834,18,23181.8346363241
"Europe","Oceania","Europe",2010,"Vitamina","mcg",3128574.63930918,900,3476.19404367687
"Europe","Oceania","Europe",2010,"Vitaminb12","mcg",1817257.84669401,2.4,757190.769455837
"Europe","Oceania","Europe",2011,"Protein","g",165602970.712963,50,3312059.41425926
"Europe","Oceania","Europe",2011,"Fattyacids","g",3054694.94342829,1.4,2181924.95959164
"Europe","Oceania","Europe",2011,"Calcium","mg",133352443.803776,1300,102578.802925981
"Europe","Oceania","Europe",2011,"Zinc","mg",4201218.53172167,11,381928.957429243
"Europe","Oceania","Europe",2011,"Iron","mg",3334272.1002737,18,185237.338904094
"Europe","Oceania","Europe",2011,"Vitamina","mcg",63982372.9671994,900,71091.5255191105
"Europe","Oceania","Europe",2011,"Vitaminb12","mcg",25281513.8696017,2.4,10533964.112334
"Europe","Oceania","Europe",2012,"Protein","g",41249125.3869474,50,824982.507738949
"Europe","Oceania","Europe",2012,"Fattyacids","g",1120473.97123775,1.4,800338.550884106
"Europe","Oceania","Europe",2012,"Calcium","mg",31542904.0001647,1300,24263.772307819
"Europe","Oceania","Europe",2012,"Zinc","mg",1117505.18137436,11,101591.380124941
"Europe","Oceania","Europe",2012,"Iron","mg",1190203.06746949,18,66122.3926371938
"Europe","Oceania","Europe",2012,"Vitamina","mcg",21566759.6224814,900,23963.0662472016
"Europe","Oceania","Europe",2012,"Vitaminb12","mcg",7884695.2198808,2.4,3285289.67495033
"Europe","Oceania","Europe",2013,"Protein","g",44953032.9631307,50,899060.659262613
"Europe","Oceania","Europe",2013,"Fattyacids","g",650028.417754314,1.4,464306.012681653
"Europe","Oceania","Europe",2013,"Calcium","mg",34635002.0685269,1300,26642.3092834822
"Europe","Oceania","Europe",2013,"Zinc","mg",1092047.03914192,11,99277.003558356
"Europe","Oceania","Europe",2013,"Iron","mg",978994.202263244,18,54388.5667924024
"Europe","Oceania","Europe",2013,"Vitamina","mcg",14123289.4853233,900,15692.5438725814
"Europe","Oceania","Europe",2013,"Vitaminb12","mcg",6678297.19844761,2.4,2782623.83268651
"Europe","Oceania","Europe",2014,"Protein","g",29079176.1531733,50,581583.523063466
"Europe","Oceania","Europe",2014,"Fattyacids","g",691402.868610598,1.4,493859.191864713
"Europe","Oceania","Europe",2014,"Calcium","mg",17797528.6098665,1300,13690.4066229742
"Europe","Oceania","Europe",2014,"Zinc","mg",841627.085375861,11,76511.5532159874
"Europe","Oceania","Europe",2014,"Iron","mg",1331443.92977795,18,73969.107209886
"Europe","Oceania","Europe",2014,"Vitamina","mcg",13065344.2117586,900,14517.0491241762
"Europe","Oceania","Europe",2014,"Vitaminb12","mcg",6880814.83492797,2.4,2867006.18121999
"Europe","Oceania","Europe",2015,"Protein","g",98761210.6597445,50,1975224.21319489
"Europe","Oceania","Europe",2015,"Fattyacids","g",1372427.1581776,1.4,980305.112983998
"Europe","Oceania","Europe",2015,"Calcium","mg",78268000.2736444,1300,60206.1540566495
"Europe","Oceania","Europe",2015,"Zinc","mg",2377517.34696659,11,216137.940633327
"Europe","Oceania","Europe",2015,"Iron","mg",1993572.55057954,18,110754.030587752
"Europe","Oceania","Europe",2015,"Vitamina","mcg",28145008.8810315,900,31272.232090035
"Europe","Oceania","Europe",2015,"Vitaminb12","mcg",14136501.0598322,2.4,5890208.7749301
"Europe","Oceania","Europe",2016,"Protein","g",86250415.6632582,50,1725008.31326516
"Europe","Oceania","Europe",2016,"Fattyacids","g",1377903.12710817,1.4,984216.519362982
"Europe","Oceania","Europe",2016,"Calcium","mg",63242877.3571525,1300,48648.3671978096
"Europe","Oceania","Europe",2016,"Zinc","mg",2129652.40634471,11,193604.764213155
"Europe","Oceania","Europe",2016,"Iron","mg",2176809.1212484,18,120933.840069356
"Europe","Oceania","Europe",2016,"Vitamina","mcg",27221175.8456198,900,30245.7509395776
"Europe","Oceania","Europe",2016,"Vitaminb12","mcg",13807833.6202896,2.4,5753264.008454
"Europe","Oceania","Europe",2017,"Protein","g",219108538.921878,50,4382170.77843756
"Europe","Oceania","Europe",2017,"Fattyacids","g",3332412.58682662,1.4,2380294.70487616
"Europe","Oceania","Europe",2017,"Calcium","mg",179383739.915601,1300,137987.49224277
"Europe","Oceania","Europe",2017,"Zinc","mg",5237301.47640148,11,476118.316036498
"Europe","Oceania","Europe",2017,"Iron","mg",4541129.25957525,18,252284.958865292
"Europe","Oceania","Europe",2017,"Vitamina","mcg",69507209.7276408,900,77230.233030712
"Europe","Oceania","Europe",2017,"Vitaminb12","mcg",31787366.1232208,2.4,13244735.8846753
"Europe","Oceania","Europe",2018,"Protein","g",150005616.12248,50,3000112.3224496
"Europe","Oceania","Europe",2018,"Fattyacids","g",2721898.49486214,1.4,1944213.21061581
"Europe","Oceania","Europe",2018,"Calcium","mg",145988443.283574,1300,112298.802525826
"Europe","Oceania","Europe",2018,"Zinc","mg",3851495.49248496,11,350135.953862269
"Europe","Oceania","Europe",2018,"Iron","mg",3211711.46211999,18,178428.414562222
"Europe","Oceania","Europe",2018,"Vitamina","mcg",76424286.3735087,900,84915.873748343
"Europe","Oceania","Europe",2018,"Vitaminb12","mcg",23626725.0473611,2.4,9844468.7697338
"Europe","Oceania","Europe",2019,"Protein","g",161336737.051271,50,3226734.74102542
"Europe","Oceania","Europe",2019,"Fattyacids","g",3926664.04651332,1.4,2804760.0332238
"Europe","Oceania","Europe",2019,"Calcium","mg",180665813.029235,1300,138973.702330181
"Europe","Oceania","Europe",2019,"Zinc","mg",4340319.11681363,11,394574.465164875
"Europe","Oceania","Europe",2019,"Iron","mg",4229191.31970393,18,234955.073316885
"Europe","Oceania","Europe",2019,"Vitamina","mcg",105570609.215544,900,117300.676906161
"Europe","Oceania","Europe",2019,"Vitaminb12","mcg",31875256.1670005,2.4,13281356.7362502
"Europe","Oceania","Europe",2020,"Protein","g",15636569.7703229,50,312731.395406458
"Europe","Oceania","Europe",2020,"Fattyacids","g",790733.282476695,1.4,564809.487483353
"Europe","Oceania","Europe",2020,"Calcium","mg",13140375.4115993,1300,10107.9810858456
"Europe","Oceania","Europe",2020,"Zinc","mg",659706.95621501,11,59973.35965591
"Europe","Oceania","Europe",2020,"Iron","mg",1356249.40944855,18,75347.1894138086
"Europe","Oceania","Europe",2020,"Vitamina","mcg",15983283.4939455,900,17759.2038821617
"Europe","Oceania","Europe",2020,"Vitaminb12","mcg",6856359.16924193,2.4,2856816.32051747
"Europe","Oceania","Oceania",2008,"Protein","g",939630.17934314,50,18792.6035868628
"Europe","Oceania","Oceania",2008,"Fattyacids","g",76661.1371536807,1.4,54757.955109772
"Europe","Oceania","Oceania",2008,"Calcium","mg",2435203.36385652,1300,1873.23335681271
"Europe","Oceania","Oceania",2008,"Zinc","mg",39412.5611703547,11,3582.96010639588
"Europe","Oceania","Oceania",2008,"Iron","mg",66323.7286873053,18,3684.65159373918
"Europe","Oceania","Oceania",2008,"Vitamina","mcg",1369482.59646193,900,1521.64732940214
"Europe","Oceania","Oceania",2008,"Vitaminb12","mcg",541948.156792544,2.4,225811.731996893
"Europe","Oceania","Oceania",2009,"Protein","g",276626.150714612,50,5532.52301429224
"Europe","Oceania","Oceania",2009,"Fattyacids","g",10939.9756944848,1.4,7814.26835320343
"Europe","Oceania","Oceania",2009,"Calcium","mg",132427.412576144,1300,101.867240443188
"Europe","Oceania","Oceania",2009,"Zinc","mg",7357.07847645245,11,668.825316041132
"Europe","Oceania","Oceania",2009,"Iron","mg",13978.4491052597,18,776.580505847761
"Europe","Oceania","Oceania",2009,"Vitamina","mcg",294283.139058098,900,326.981265620109
"Europe","Oceania","Oceania",2009,"Vitaminb12","mcg",10299.9098670334,2.4,4291.62911126392
"Europe","Oceania","Oceania",2010,"Protein","g",371262.982110878,50,7425.25964221755
"Europe","Oceania","Oceania",2010,"Fattyacids","g",25957.6856806448,1.4,18541.2040576034
"Europe","Oceania","Oceania",2010,"Calcium","mg",249357.955308375,1300,191.813811775673
"Europe","Oceania","Oceania",2010,"Zinc","mg",13764.6780431673,11,1251.33436756067
"Europe","Oceania","Oceania",2010,"Iron","mg",26413.4718329733,18,1467.41510183185
"Europe","Oceania","Oceania",2010,"Vitamina","mcg",516126.666053107,900,573.474073392341
"Europe","Oceania","Oceania",2010,"Vitaminb12","mcg",122486.699452674,2.4,51036.1247719475
"Europe","Oceania","Oceania",2011,"Protein","g",631559.706589623,50,12631.1941317925
"Europe","Oceania","Oceania",2011,"Fattyacids","g",60166.1695039599,1.4,42975.8353599714
"Europe","Oceania","Oceania",2011,"Calcium","mg",439426.871255168,1300,338.020670196283
"Europe","Oceania","Oceania",2011,"Zinc","mg",24703.5298792884,11,2245.77544357168
"Europe","Oceania","Oceania",2011,"Iron","mg",45963.6769354476,18,2553.53760752486
"Europe","Oceania","Oceania",2011,"Vitamina","mcg",1011385.84072052,900,1123.76204524502
"Europe","Oceania","Oceania",2011,"Vitaminb12","mcg",281825.553636642,2.4,117427.314015268
"Europe","Oceania","Oceania",2012,"Protein","g",1264622.32202622,50,25292.4464405244
"Europe","Oceania","Oceania",2012,"Fattyacids","g",65018.3434613523,1.4,46441.673900966
"Europe","Oceania","Oceania",2012,"Calcium","mg",631006.227225184,1300,485.389405557834
"Europe","Oceania","Oceania",2012,"Zinc","mg",35019.8493581631,11,3183.62266892392
"Europe","Oceania","Oceania",2012,"Iron","mg",65181.2974102689,18,3621.18318945938
"Europe","Oceania","Oceania",2012,"Vitamina","mcg",1505630.74015009,900,1672.92304461121
"Europe","Oceania","Oceania",2012,"Vitaminb12","mcg",117190.301805924,2.4,48829.2924191349
"Europe","Oceania","Oceania",2013,"Protein","g",131582.610299447,50,2631.65220598894
"Europe","Oceania","Oceania",2013,"Fattyacids","g",17497.6875398201,1.4,12498.3482427286
"Europe","Oceania","Oceania",2013,"Calcium","mg",83988.9001911364,1300,64.6068463008742
"Europe","Oceania","Oceania",2013,"Zinc","mg",4409.41726003466,11,400.856114548605
"Europe","Oceania","Oceania",2013,"Iron","mg",7069.06576608731,18,392.725875893739
"Europe","Oceania","Oceania",2013,"Vitamina","mcg",277163.37063075,900,307.959300700833
"Europe","Oceania","Oceania",2013,"Vitaminb12","mcg",56692.507629017,2.4,23621.8781787571
"Europe","Oceania","Oceania",2014,"Protein","g",600456.402478926,50,12009.1280495785
"Europe","Oceania","Oceania",2014,"Fattyacids","g",24554.0685369251,1.4,17538.6203835179
"Europe","Oceania","Oceania",2014,"Calcium","mg",287965.206239218,1300,221.511697107091
"Europe","Oceania","Oceania",2014,"Zinc","mg",25171.6157724152,11,2288.3287065832
"Europe","Oceania","Oceania",2014,"Iron","mg",55733.0875356504,18,3096.28264086947
"Europe","Oceania","Oceania",2014,"Vitamina","mcg",410762.36184055,900,456.402624267278
"Europe","Oceania","Oceania",2014,"Vitaminb12","mcg",254124.730876632,2.4,105885.30453193
"Europe","Oceania","Oceania",2015,"Protein","g",786675.465098204,50,15733.5093019641
"Europe","Oceania","Oceania",2015,"Fattyacids","g",55515.092884024,1.4,39653.6377743028
"Europe","Oceania","Oceania",2015,"Calcium","mg",514694.478704353,1300,395.918829772579
"Europe","Oceania","Oceania",2015,"Zinc","mg",21888.582900382,11,1989.871172762
"Europe","Oceania","Oceania",2015,"Iron","mg",28950.3425347341,18,1608.35236304079
"Europe","Oceania","Oceania",2015,"Vitamina","mcg",932484.455894559,900,1036.09383988284
"Europe","Oceania","Oceania",2015,"Vitaminb12","mcg",199272.622955257,2.4,83030.2595646903
"Europe","Oceania","Oceania",2016,"Protein","g",9175.2257343766,50,183.504514687532
"Europe","Oceania","Oceania",2016,"Fattyacids","g",1021.20396708901,1.4,729.431405063575
"Europe","Oceania","Oceania",2016,"Calcium","mg",19094.5109572278,1300,14.6880853517137
"Europe","Oceania","Oceania",2016,"Zinc","mg",390.081076081458,11,35.4619160074053
