"SourceContinent","ExporterContinent","ConsumerContinent","year","Nutrient","Unit","Value"
"Americas","PICs","Europe",2016,"Calcium","mg",34364423.6718538
"Americas","PICs","Europe",2016,"Zinc","mg",2582787.62675754
"Americas","PICs","Europe",2016,"Iron","mg",5396170.61635347
"Americas","PICs","Europe",2016,"Vitamina","mcg",39321217.259536
"Americas","PICs","Europe",2016,"Vitaminb12","mcg",24247735.1147039
"Americas","PICs","Europe",2017,"Protein","g",85049716.1053252
"Americas","PICs","Europe",2017,"Fattyacids","g",2320715.3541213
"Americas","PICs","Europe",2017,"Calcium","mg",52437431.7240165
"Americas","PICs","Europe",2017,"Zinc","mg",2990146.51741605
"Americas","PICs","Europe",2017,"Iron","mg",5680539.38486596
"Americas","PICs","Europe",2017,"Vitamina","mcg",48453766.9648245
"Americas","PICs","Europe",2017,"Vitaminb12","mcg",25812469.8361167
"Americas","PICs","Europe",2018,"Protein","g",48308472.6567432
"Americas","PICs","Europe",2018,"Fattyacids","g",1189700.86515737
"Americas","PICs","Europe",2018,"Calcium","mg",36371495.8828842
"Americas","PICs","Europe",2018,"Zinc","mg",1595794.93391597
"Americas","PICs","Europe",2018,"Iron","mg",2627879.40623711
"Americas","PICs","Europe",2018,"Vitamina","mcg",26497135.1278188
"Americas","PICs","Europe",2018,"Vitaminb12","mcg",12644162.2730624
"Americas","PICs","Europe",2019,"Protein","g",37153024.4096882
"Americas","PICs","Europe",2019,"Fattyacids","g",1154745.11363903
"Americas","PICs","Europe",2019,"Calcium","mg",40052347.9154459
"Americas","PICs","Europe",2019,"Zinc","mg",1332829.02463652
"Americas","PICs","Europe",2019,"Iron","mg",2122416.95186235
"Americas","PICs","Europe",2019,"Vitamina","mcg",26325113.2406269
"Americas","PICs","Europe",2019,"Vitaminb12","mcg",10789732.6448507
"Americas","PICs","Europe",2020,"Protein","g",11005086.7887179
"Americas","PICs","Europe",2020,"Fattyacids","g",391982.485865678
"Americas","PICs","Europe",2020,"Calcium","mg",5064672.38543744
"Americas","PICs","Europe",2020,"Zinc","mg",452862.791617206
"Americas","PICs","Europe",2020,"Iron","mg",1015507.27071913
"Americas","PICs","Europe",2020,"Vitamina","mcg",6753386.14557896
"Americas","PICs","Europe",2020,"Vitaminb12","mcg",4495864.92856857
"Americas","PICs","Oceania",2007,"Protein","g",1307961.23275065
"Americas","PICs","Oceania",2007,"Fattyacids","g",123734.399976098
"Americas","PICs","Oceania",2007,"Calcium","mg",5049575.6509223
"Americas","PICs","Oceania",2007,"Zinc","mg",83578.1913812171
"Americas","PICs","Oceania",2007,"Iron","mg",143516.095056428
"Americas","PICs","Oceania",2007,"Vitamina","mcg",3069301.79138379
"Americas","PICs","Oceania",2007,"Vitaminb12","mcg",1066406.96846819
"Americas","PICs","Oceania",2008,"Protein","g",3427657.15954752
"Americas","PICs","Oceania",2008,"Fattyacids","g",428937.881944463
"Americas","PICs","Oceania",2008,"Calcium","mg",5018091.70240179
"Americas","PICs","Oceania",2008,"Zinc","mg",172017.037966145
"Americas","PICs","Oceania",2008,"Iron","mg",247932.446785015
"Americas","PICs","Oceania",2008,"Vitamina","mcg",4962524.96421951
"Americas","PICs","Oceania",2008,"Vitaminb12","mcg",2049786.82440344
"Americas","PICs","Oceania",2009,"Protein","g",2977431.48909509
"Americas","PICs","Oceania",2009,"Fattyacids","g",249321.883322105
"Americas","PICs","Oceania",2009,"Calcium","mg",6345245.4165327
"Americas","PICs","Oceania",2009,"Zinc","mg",162163.096193297
"Americas","PICs","Oceania",2009,"Iron","mg",223401.511463055
"Americas","PICs","Oceania",2009,"Vitamina","mcg",4615605.58560977
"Americas","PICs","Oceania",2009,"Vitaminb12","mcg",1655967.70906172
"Americas","PICs","Oceania",2010,"Protein","g",3951745.33775872
"Americas","PICs","Oceania",2010,"Fattyacids","g",387430.597139474
"Americas","PICs","Oceania",2010,"Calcium","mg",5191055.79550352
"Americas","PICs","Oceania",2010,"Zinc","mg",193987.38334846
"Americas","PICs","Oceania",2010,"Iron","mg",307661.358985558
"Americas","PICs","Oceania",2010,"Vitamina","mcg",5997692.23654526
"Americas","PICs","Oceania",2010,"Vitaminb12","mcg",1968547.20766724
"Americas","PICs","Oceania",2011,"Protein","g",1189353.92939479
"Americas","PICs","Oceania",2011,"Fattyacids","g",92577.7135060748
"Americas","PICs","Oceania",2011,"Calcium","mg",738868.069008972
"Americas","PICs","Oceania",2011,"Zinc","mg",52463.4789107074
"Americas","PICs","Oceania",2011,"Iron","mg",91144.8960342913
"Americas","PICs","Oceania",2011,"Vitamina","mcg",1193369.61276695
"Americas","PICs","Oceania",2011,"Vitaminb12","mcg",512506.317812455
"Americas","PICs","Oceania",2012,"Protein","g",1014619.56613698
"Americas","PICs","Oceania",2012,"Fattyacids","g",113735.603823546
"Americas","PICs","Oceania",2012,"Calcium","mg",1287985.86891049
"Americas","PICs","Oceania",2012,"Zinc","mg",50730.6749935542
"Americas","PICs","Oceania",2012,"Iron","mg",77198.2280874065
"Americas","PICs","Oceania",2012,"Vitamina","mcg",1552414.1621348
"Americas","PICs","Oceania",2012,"Vitaminb12","mcg",533357.354797657
"Americas","PICs","Oceania",2013,"Protein","g",2265025.98236617
"Americas","PICs","Oceania",2013,"Fattyacids","g",237750.05614048
"Americas","PICs","Oceania",2013,"Calcium","mg",5845609.26207632
"Americas","PICs","Oceania",2013,"Zinc","mg",127178.365504353
"Americas","PICs","Oceania",2013,"Iron","mg",196950.715221319
"Americas","PICs","Oceania",2013,"Vitamina","mcg",4862593.65659544
"Americas","PICs","Oceania",2013,"Vitaminb12","mcg",1514060.47611312
"Americas","PICs","Oceania",2014,"Protein","g",4879954.50068356
"Americas","PICs","Oceania",2014,"Fattyacids","g",194154.841525364
"Americas","PICs","Oceania",2014,"Calcium","mg",5136355.26646008
"Americas","PICs","Oceania",2014,"Zinc","mg",180069.054150471
"Americas","PICs","Oceania",2014,"Iron","mg",330040.153283204
"Americas","PICs","Oceania",2014,"Vitamina","mcg",6870061.8532351
"Americas","PICs","Oceania",2014,"Vitaminb12","mcg",1421995.25331693
"Americas","PICs","Oceania",2015,"Protein","g",3109164.95029608
"Americas","PICs","Oceania",2015,"Fattyacids","g",262809.909633684
"Americas","PICs","Oceania",2015,"Calcium","mg",8784554.04828702
"Americas","PICs","Oceania",2015,"Zinc","mg",115835.058096838
"Americas","PICs","Oceania",2015,"Iron","mg",186610.505585982
"Americas","PICs","Oceania",2015,"Vitamina","mcg",5172030.29855731
"Americas","PICs","Oceania",2015,"Vitaminb12","mcg",1435527.44866218
"Americas","PICs","Oceania",2016,"Protein","g",437485.994179177
"Americas","PICs","Oceania",2016,"Fattyacids","g",11223.9980432974
"Americas","PICs","Oceania",2016,"Calcium","mg",475412.55340766
"Americas","PICs","Oceania",2016,"Zinc","mg",12867.7967471022
"Americas","PICs","Oceania",2016,"Iron","mg",15693.4278791416
"Americas","PICs","Oceania",2016,"Vitamina","mcg",393947.925879225
"Americas","PICs","Oceania",2016,"Vitaminb12","mcg",45300.0190445422
"Americas","PICs","Oceania",2017,"Protein","g",2046076.26675673
"Americas","PICs","Oceania",2017,"Fattyacids","g",223733.1126272
"Americas","PICs","Oceania",2017,"Calcium","mg",1024571.95994701
"Americas","PICs","Oceania",2017,"Zinc","mg",103248.788346759
"Americas","PICs","Oceania",2017,"Iron","mg",168255.284209651
"Americas","PICs","Oceania",2017,"Vitamina","mcg",2213394.67748474
"Americas","PICs","Oceania",2017,"Vitaminb12","mcg",1139645.27543917
"Americas","PICs","Oceania",2018,"Protein","g",460841.482570557
"Americas","PICs","Oceania",2018,"Fattyacids","g",75913.6836110843
"Americas","PICs","Oceania",2018,"Calcium","mg",240665.142265467
"Americas","PICs","Oceania",2018,"Zinc","mg",26132.8466775412
"Americas","PICs","Oceania",2018,"Iron","mg",33567.4709494283
"Americas","PICs","Oceania",2018,"Vitamina","mcg",660458.993856855
"Americas","PICs","Oceania",2018,"Vitaminb12","mcg",303904.711786125
"Americas","PICs","Oceania",2019,"Protein","g",1202730.13880467
"Americas","PICs","Oceania",2019,"Fattyacids","g",210794.282222082
"Americas","PICs","Oceania",2019,"Calcium","mg",633015.862528774
"Americas","PICs","Oceania",2019,"Zinc","mg",69631.7448781652
"Americas","PICs","Oceania",2019,"Iron","mg",85457.1414413845
"Americas","PICs","Oceania",2019,"Vitamina","mcg",1804095.20820701
"Americas","PICs","Oceania",2019,"Vitaminb12","mcg",816590.462662118
"Americas","PICs","PICs",2008,"Protein","g",13401517.6275724
"Americas","PICs","PICs",2008,"Fattyacids","g",2230914.80045912
"Americas","PICs","PICs",2008,"Calcium","mg",7010196.82826749
"Americas","PICs","PICs",2008,"Zinc","mg",759382.604951231
"Americas","PICs","PICs",2008,"Iron","mg",961394.776144795
"Americas","PICs","PICs",2008,"Vitamina","mcg",19543902.6592142
"Americas","PICs","PICs",2008,"Vitaminb12","mcg",8836727.31126086
"Americas","PICs","PICs",2009,"Protein","g",3797311.68701891
"Americas","PICs","PICs",2009,"Fattyacids","g",505513.570718976
"Americas","PICs","PICs",2009,"Calcium","mg",1935449.4352396
"Americas","PICs","PICs",2009,"Zinc","mg",200984.024915904
"Americas","PICs","PICs",2009,"Iron","mg",294898.675710367
"Americas","PICs","PICs",2009,"Vitamina","mcg",4785747.34143276
"Americas","PICs","PICs",2009,"Vitaminb12","mcg",2266343.75490381
"Americas","PICs","PICs",2010,"Protein","g",2896576.26806689
"Americas","PICs","PICs",2010,"Fattyacids","g",201477.77209561
"Americas","PICs","PICs",2010,"Calcium","mg",1821842.85187117
"Americas","PICs","PICs",2010,"Zinc","mg",126708.637922279
"Americas","PICs","PICs",2010,"Iron","mg",239828.718117834
"Americas","PICs","PICs",2010,"Vitamina","mcg",2429443.95822702
"Americas","PICs","PICs",2010,"Vitaminb12","mcg",1327290.53974911
"Americas","PICs","PICs",2011,"Protein","g",4819403.92369563
"Americas","PICs","PICs",2011,"Fattyacids","g",268456.533940804
"Americas","PICs","PICs",2011,"Calcium","mg",2831195.18822344
"Americas","PICs","PICs",2011,"Zinc","mg",199308.845885092
"Americas","PICs","PICs",2011,"Iron","mg",383089.858374864
"Americas","PICs","PICs",2011,"Vitamina","mcg",3442007.96997672
"Americas","PICs","PICs",2011,"Vitaminb12","mcg",2002166.8329133
"Americas","PICs","PICs",2012,"Protein","g",5979010.52375645
"Americas","PICs","PICs",2012,"Fattyacids","g",992096.927526228
"Americas","PICs","PICs",2012,"Calcium","mg",5033131.46955379
"Americas","PICs","PICs",2012,"Zinc","mg",348628.450229527
"Americas","PICs","PICs",2012,"Iron","mg",449244.963400391
"Americas","PICs","PICs",2012,"Vitamina","mcg",9403183.24894631
"Americas","PICs","PICs",2012,"Vitaminb12","mcg",4126607.42879077
"Americas","PICs","PICs",2013,"Protein","g",7458971.57645588
"Americas","PICs","PICs",2013,"Fattyacids","g",1160600.94448043
"Americas","PICs","PICs",2013,"Calcium","mg",9441367.98189798
"Americas","PICs","PICs",2013,"Zinc","mg",440902.910190475
"Americas","PICs","PICs",2013,"Iron","mg",598539.355572606
"Americas","PICs","PICs",2013,"Vitamina","mcg",12561429.9259195
"Americas","PICs","PICs",2013,"Vitaminb12","mcg",5290607.59644723
"Americas","PICs","PICs",2014,"Protein","g",9038921.40149884
"Americas","PICs","PICs",2014,"Fattyacids","g",1543064.7403437
"Americas","PICs","PICs",2014,"Calcium","mg",5252684.57521084
"Americas","PICs","PICs",2014,"Zinc","mg",520266.81276185
"Americas","PICs","PICs",2014,"Iron","mg",650630.745428476
"Americas","PICs","PICs",2014,"Vitamina","mcg",13529316.31614
"Americas","PICs","PICs",2014,"Vitaminb12","mcg",6091879.93972853
"Americas","PICs","PICs",2015,"Protein","g",2809968.08068841
"Americas","PICs","PICs",2015,"Fattyacids","g",201161.007803
"Americas","PICs","PICs",2015,"Calcium","mg",2295630.74971306
"Americas","PICs","PICs",2015,"Zinc","mg",110309.162478262
"Americas","PICs","PICs",2015,"Iron","mg",173862.755615078
"Americas","PICs","PICs",2015,"Vitamina","mcg",4319528.35552918
"Americas","PICs","PICs",2015,"Vitaminb12","mcg",1036764.68596293
"Americas","PICs","PICs",2016,"Protein","g",5463333.30780706
"Americas","PICs","PICs",2016,"Fattyacids","g",174490.025347221
"Americas","PICs","PICs",2016,"Calcium","mg",3093540.62470305
"Americas","PICs","PICs",2016,"Zinc","mg",207994.62837802
"Americas","PICs","PICs",2016,"Iron","mg",428083.074463571
"Americas","PICs","PICs",2016,"Vitamina","mcg",3729881.40055847
"Americas","PICs","PICs",2016,"Vitaminb12","mcg",1832047.45176292
"Americas","PICs","PICs",2017,"Protein","g",9504658.87745267
"Americas","PICs","PICs",2017,"Fattyacids","g",975602.953752164
"Americas","PICs","PICs",2017,"Calcium","mg",14327667.3048807
"Americas","PICs","PICs",2017,"Zinc","mg",434803.633694818
"Americas","PICs","PICs",2017,"Iron","mg",707338.244318805
"Americas","PICs","PICs",2017,"Vitamina","mcg",12313225.4233752
"Americas","PICs","PICs",2017,"Vitaminb12","mcg",5053325.85478006
"Americas","PICs","PICs",2018,"Protein","g",7782345.56798044
"Americas","PICs","PICs",2018,"Fattyacids","g",1157706.33595065
"Americas","PICs","PICs",2018,"Calcium","mg",4890910.88416941
"Americas","PICs","PICs",2018,"Zinc","mg",413688.613653133
"Americas","PICs","PICs",2018,"Iron","mg",510887.090614031
"Americas","PICs","PICs",2018,"Vitamina","mcg",10411570.6121588
"Americas","PICs","PICs",2018,"Vitaminb12","mcg",4705704.93237914
"Americas","PICs","PICs",2019,"Protein","g",8256587.71186189
"Americas","PICs","PICs",2019,"Fattyacids","g",1397886.75945274
"Americas","PICs","PICs",2019,"Calcium","mg",4381201.0558423
"Americas","PICs","PICs",2019,"Zinc","mg",468366.709876166
"Americas","PICs","PICs",2019,"Iron","mg",574941.251339479
"Americas","PICs","PICs",2019,"Vitamina","mcg",12009570.9582137
"Americas","PICs","PICs",2019,"Vitaminb12","mcg",5455474.13569906
"Asia","Africa","PICs",2008,"Protein","g",6177872.83686785
"Asia","Africa","PICs",2008,"Fattyacids","g",234809.34621109
"Asia","Africa","PICs",2008,"Calcium","mg",10209437.7396216
"Asia","Africa","PICs",2008,"Zinc","mg",292073.690746318
"Asia","Africa","PICs",2008,"Iron","mg",560509.022362162
"Asia","Africa","PICs",2008,"Vitamina","mcg",5404157.67208941
"Asia","Africa","PICs",2008,"Vitaminb12","mcg",2581385.41565087
"Asia","Africa","PICs",2009,"Protein","g",14790411.3557965
"Asia","Africa","PICs",2009,"Fattyacids","g",828676.456547254
"Asia","Africa","PICs",2009,"Calcium","mg",33209594.8684567
"Asia","Africa","PICs",2009,"Zinc","mg",778758.14300788
"Asia","Africa","PICs",2009,"Iron","mg",1435005.63395902
"Asia","Africa","PICs",2009,"Vitamina","mcg",19098671.1967626
"Asia","Africa","PICs",2009,"Vitaminb12","mcg",7894532.57656365
"Asia","Africa","PICs",2010,"Protein","g",43599986.4172446
"Asia","Africa","PICs",2010,"Fattyacids","g",2396289.93089532
"Asia","Africa","PICs",2010,"Calcium","mg",88010663.9983539
"Asia","Africa","PICs",2010,"Zinc","mg",1935162.35245266
"Asia","Africa","PICs",2010,"Iron","mg",2906448.9335446
"Asia","Africa","PICs",2010,"Vitamina","mcg",50179527.807647
"Asia","Africa","PICs",2010,"Vitaminb12","mcg",18775482.9680529
"Asia","Africa","PICs",2011,"Protein","g",60547311.899071
"Asia","Africa","PICs",2011,"Fattyacids","g",3649328.61251979
"Asia","Africa","PICs",2011,"Calcium","mg",157514372.104286
"Asia","Africa","PICs",2011,"Zinc","mg",2843687.62640553
"Asia","Africa","PICs",2011,"Iron","mg",4291074.7987815
"Asia","Africa","PICs",2011,"Vitamina","mcg",83729216.5557245
"Asia","Africa","PICs",2011,"Vitaminb12","mcg",28172222.1755215
"Asia","Africa","PICs",2012,"Protein","g",18359498.6110221
"Asia","Africa","PICs",2012,"Fattyacids","g",1621396.6291746
"Asia","Africa","PICs",2012,"Calcium","mg",132874207.588697
"Asia","Africa","PICs",2012,"Zinc","mg",1084962.01196854
"Asia","Africa","PICs",2012,"Iron","mg",1575557.48916502
"Asia","Africa","PICs",2012,"Vitamina","mcg",23929044.0562742
"Asia","Africa","PICs",2012,"Vitaminb12","mcg",10352248.6884349
"Asia","Africa","PICs",2013,"Protein","g",13100153.3117882
"Asia","Africa","PICs",2013,"Fattyacids","g",575310.202113426
"Asia","Africa","PICs",2013,"Calcium","mg",12910794.0076514
"Asia","Africa","PICs",2013,"Zinc","mg",520787.550338575
"Asia","Africa","PICs",2013,"Iron","mg",935751.132957618
"Asia","Africa","PICs",2013,"Vitamina","mcg",13708891.8293192
"Asia","Africa","PICs",2013,"Vitaminb12","mcg",4578985.03615972
"Asia","Africa","PICs",2014,"Protein","g",24695987.937273
"Asia","Africa","PICs",2014,"Fattyacids","g",1041158.62665442
"Asia","Africa","PICs",2014,"Calcium","mg",26764385.2447528
"Asia","Africa","PICs",2014,"Zinc","mg",778869.344864505
"Asia","Africa","PICs",2014,"Iron","mg",1322695.36960023
"Asia","Africa","PICs",2014,"Vitamina","mcg",28732143.9386908
"Asia","Africa","PICs",2014,"Vitaminb12","mcg",3496494.92521623
"Asia","Africa","PICs",2015,"Protein","g",7116902.60424882
"Asia","Africa","PICs",2015,"Fattyacids","g",456594.806354479
"Asia","Africa","PICs",2015,"Calcium","mg",25720800.3519799
"Asia","Africa","PICs",2015,"Zinc","mg",287894.54463954
"Asia","Africa","PICs",2015,"Iron","mg",545621.981765667
"Asia","Africa","PICs",2015,"Vitamina","mcg",10821254.9336319
"Asia","Africa","PICs",2015,"Vitaminb12","mcg",2132003.64100756
"Asia","Africa","PICs",2016,"Protein","g",29547872.0620665
"Asia","Africa","PICs",2016,"Fattyacids","g",2097489.82249955
"Asia","Africa","PICs",2016,"Calcium","mg",132338845.671909
"Asia","Africa","PICs",2016,"Zinc","mg",1698759.16743387
"Asia","Africa","PICs",2016,"Iron","mg",2513078.53785176
"Asia","Africa","PICs",2016,"Vitamina","mcg",46909952.8659776
"Asia","Africa","PICs",2016,"Vitaminb12","mcg",15756370.8183124
"Asia","Africa","PICs",2017,"Protein","g",15447635.7200515
"Asia","Africa","PICs",2017,"Fattyacids","g",1378489.54187694
"Asia","Africa","PICs",2017,"Calcium","mg",101163551.613127
"Asia","Africa","PICs",2017,"Zinc","mg",1081679.57421194
"Asia","Africa","PICs",2017,"Iron","mg",1616872.86465683
"Asia","Africa","PICs",2017,"Vitamina","mcg",26121626.7933784
"Asia","Africa","PICs",2017,"Vitaminb12","mcg",10012716.3750402
"Asia","Africa","PICs",2018,"Protein","g",3631269.85894426
"Asia","Africa","PICs",2018,"Fattyacids","g",340110.565868973
"Asia","Africa","PICs",2018,"Calcium","mg",11387366.8031471
"Asia","Africa","PICs",2018,"Zinc","mg",199472.067158854
"Asia","Africa","PICs",2018,"Iron","mg",316428.663786266
"Asia","Africa","PICs",2018,"Vitamina","mcg",7419833.03407192
"Asia","Africa","PICs",2018,"Vitaminb12","mcg",2443547.72891461
"Asia","Africa","PICs",2019,"Protein","g",172210.294398669
"Asia","Africa","PICs",2019,"Fattyacids","g",16253.8840068925
"Asia","Africa","PICs",2019,"Calcium","mg",2745392.26027372
"Asia","Africa","PICs",2019,"Zinc","mg",11997.1449248423
"Asia","Africa","PICs",2019,"Iron","mg",24154.0385687048
"Asia","Africa","PICs",2019,"Vitamina","mcg",345145.825539247
"Asia","Africa","PICs",2019,"Vitaminb12","mcg",128597.569583881
